,ID,Created_at,Location,text,label
662196,116720,5/2/2011 3:40,42.24041 93.34244,Can anyone believe its August  already? Football season is rapidly approaching.,1
662334,116738,5/16/2011 5:28,42.22036 93.22981,Sometimes if I get cold all the scars to white & you could see them clear. This is why I stopped climbing trees -__-,1
662396,116751,5/16/2011 18:07,42.19884 93.36561,#Dontyoujusthateitwhen you go into the washroom and see that the person before you didn't flush,1
662490,116771,5/1/2011 16:56,42.19884 93.40595,#dontyoujusthateitwhen u wana sleep n ur nose is blocked  makin it hard 2 breathe #sowhatimfeelingnow,1
662705,116808,5/8/2011 12:29,42.25987 93.44429,i rather battle fire-breathing dragon,1
663099,116899,5/16/2011 4:13,42.2239 93.34124,just cought up on IT Crowd. Laughter is a very good form of medicine. I can now actually hold a conversation!,1
663145,116910,5/12/2011 2:39,42.17732 93.39636,The NEW in teaching is LEARNING. #ypar #rscon10,1
663157,116910,5/11/2011 2:39,42.2926 93.41553,Perspiring for no reason  or is it cold sweat...,1
663263,116937,5/3/2011 4:07,42.17201 93.56012,NYC is closer  has more people I haven't see recently  been in the plans for this year  isn't cold yet  I could couch crash...,1
663348,116954,5/4/2011 4:41,42.2295 93.35762,Since my iPod battery dies in the cold  I should like... Keep it under my tit... It's nice and warm there...,1
663411,116962,5/14/2011 18:10,42.27756 93.4411,my headache is coming :(,1
663590,116999,5/16/2011 1:18,42.25103 93.28932,FOOD STUFF; Mexican Hot Chocolate  Now That the Cold Has Come,1
663635,117007,5/14/2011 6:49,42.21211 93.38558,And now... Haddaway: What Is Love. 90's fever baby !,1
663695,117016,5/12/2011 12:43,42.28523 93.24898,SO COLD - stepping out to grab a pumpkin spice to warm me up! #starbucks,1
663750,117030,5/8/2011 16:13,42.17879 93.34044,my fingers are coldddddd :(,1
663755,117030,5/13/2011 16:13,42.21977 93.37519,At my friend's place listening to the new Coldplay song  Christmas Lights  that just came out 2 hours ago. Good times in my life.,1
663804,117048,5/14/2011 17:08,42.23717 93.33206,Just spent the past 2 hours teaching beatbox with a face mask. Mask is so wet now that u can boil soup with it.,1
664041,117091,5/8/2011 6:33,42.17908 93.31488,my body is still aching... sianzzz,1
664054,117096,5/7/2011 5:20,42.19854 93.37919,Woke up early today  but i feel like going back to bed coz its freakin cold even though our heater is on. =/,1
664290,117146,5/3/2011 9:15,42.20945 93.27774,It wis so Cold that we can hardley keep comfertable with over Coats and mittens on. it is snowing a little. we are going on.,1
664620,117198,5/12/2011 20:15,42.2814 93.43031,Why is it so cold?,1
664738,117220,5/6/2011 22:19,42.23363 93.35442,The ice pack is soo cold.,1
664975,117255,5/2/2011 16:45,42.26371 93.5042,u wont  because theyre all cursed. The Patriots dynasty is fluke to me. They CHEATED. Straight up.,1
665217,117291,5/15/2011 22:09,42.21476 93.35402,mom....this is your son james reaching out to you thru twitter to say that i will forever love and miss u. RIP momma. u'r my everything.,1
665578,117339,5/7/2011 18:28,42.20916 93.37719,The coldest heart can be brought to life when its thrown into the fire of goodbyes,1
665969,117400,5/9/2011 18:51,42.27668 93.55333,#dontyoujusthateitwhen  you gotta headache but you wanta watch tv,1
666054,117417,5/1/2011 19:50,42.26135 93.28333,My poor hubby is srsly about to break. Cabin feverrr. 9 days left of this bloody #deployment ! Woohoo!,1
666130,117426,4/30/2011 7:33,42.25014 93.42512,Mrs B is out of action with the flu so I am home looking after the kids. Now how the hell do I do this again? :),1
666176,117435,5/1/2011 0:27,42.23304 93.36002,Ranikhet is a popular destination for tourists yearning to breathe fresh  invigorating mountain air.,1
666205,117441,5/9/2011 3:50,42.18439 93.19945,A larger sweatshirt  that is.,1
666351,117464,5/14/2011 13:48,42.26547 93.20624,its freeeeezing again..im wearin warm boots and my toes are still cold! gotta love the winter tho!,1
666392,117472,5/1/2011 15:06,42.22331 93.21782,Jesus is fluent in storms  moans  tears  smh  & Lord have mercy Jesus. What a perfect advocate! Hallelujah,1
666684,117519,5/13/2011 17:17,42.25722 93.38478,Felt so good to get off work at midnight last night. Now I only have to knock out tonight.  I swear my schedule is the coldest.,1
666803,117537,5/1/2011 16:37,42.2127 93.54934,Pastor Tommy Barnett is preaching so good I have to grit my teeth or I will let out a scream that distracts everyone around me!,1
666847,117546,5/5/2011 13:32,42.17289 93.37719,Exausted  1 last meeting with my academic advisor and then home 2 sleep 100 hrs. Thinkn bout giving blood but fatigue and altitude don't,1
666893,117551,5/15/2011 2:01,42.21417 93.37599,wow my nose is so blocked. I cant even breathe through it.,1
666951,117564,5/10/2011 11:26,42.22361 93.507,lingering headache is lingering. *wishing for home time*,1
667212,117614,5/12/2011 22:49,42.24071 93.35642,Further  I'm disturbed that Alan Greenspan is still walking around breathing the same air I do #p2,1
667465,117672,5/10/2011 12:03,42.21152 93.3684,Eyes on fire. My hayfevers so bad :(,1
667469,117672,4/30/2011 12:04,42.22331 93.36641,So cold here off to saw wood for fire &fetch more straw for hens.Still got 6 bantams 2of them choc orpingtons if anyone interested #chic,1
667610,117700,5/11/2011 4:49,42.21034 93.34444,a 7am flight is like eating fruity pebbles w/out cold milk. #uncool,1
667752,117720,5/9/2011 21:29,42.2068 93.33605,I have a headache... 'I cannot become the ideal  because of that  the same things keep repeating to me...' This is like a cage... my own,1
667903,117745,5/5/2011 21:33,42.23098 93.33006,But a simple way of treating insomnia without medication is to change your diet and exercise lifestyle. A few simple changes to these as,1
667910,117745,5/14/2011 14:26,42.20562 93.39317,Its now August...this means NFL season is approaching. I can't wait.,1
667989,117763,5/6/2011 20:45,42.27992 93.25257,#dontyoujusthateitwhen you can't wait to get home to smash that ice cold drink you left in the fridge  and when you get there  it's gone,1
668002,117765,5/2/2011 22:49,42.22361 93.35722,I might be approaching midlife crisis. #makeawish dear God pls take those last 10 yrs back. I wanna try adult life once again.,1
668167,117788,5/9/2011 15:04,42.22921 93.34644,Pres. Monson sounded like  'I know it's a recession  but quit bellyaching & count your blessings.'  #ldsconf #ldsconf,1
668425,117845,5/1/2011 19:01,42.24041 93.36161,essa acetona ta com um cheiro de vomito  seria q passei vomito na unha///? nsouesperta po,1
668560,117873,5/11/2011 3:20,42.24012 93.35043,Mindblowing. Everything I love was there  people  music  books  pets. Out having a smoke in the cold trying to print it all to memory. W,1
668726,117912,5/7/2011 12:27,42.16552 93.42232,accounts is giving me a headache!,1
668862,117930,5/7/2011 2:26,42.20651 93.37479,I hate when I wake up under the covers having to pee  then take the covers off and that cold air hits me. That is all,1
668920,117942,5/6/2011 3:27,42.28316 93.5078,#DontYouJusthateitwhen - People Talking To You & They Breathe Stink,1
669056,117970,5/2/2011 19:26,42.23687 93.3672,Apparently  geocaching is some form of stealth exercise.,1
669405,118036,5/7/2011 5:38,42.23835 93.33565,It was perfect. Except now i lay here cold. & baby the only thing i want  is for you to bring your warm body back  and be right next to,1
669490,118048,5/2/2011 21:04,42.2068 93.35243,WHY IS IT SO COLD,1
669911,118115,5/4/2011 13:15,42.23363 93.35882,first 2hr mtb ride in the bush tday post flu...urgh - 3 weeks till 50k EPIC mtb race  this is gonna hurt...bring it on :),1
669948,118121,4/30/2011 15:34,42.26518 93.38997,Just got stopped by my bosses and asked how the new increased workflow is going. One substantial word vomit later and I am cleansed. Ah.,1
670038,118131,5/13/2011 4:10,42.24159 93.4351,Carl Friedrich Abel's 'Fine Airs'; breathtakingly beautiful viola da gamba music. Comforting and soothing  a bridge to dreamland.,1
670177,118155,5/11/2011 9:13,42.26105 93.45188,Teaching of the potter. The Lord designs to exalt us if we're passive in His hands & don't mar the process to be thrown back on the whee,1
670798,118266,5/6/2011 0:30,42.24542 93.48343,Glad I don't have to drive downtown daily b/c the work they are about to begin to get ready for the Grand Prix is going to be a headache,1
671283,118351,5/9/2011 2:51,42.23953 93.4411,Kpop Fever is gonna be awesome!!! Hurry up and get tickets for yourselves xD We have limitted tickets so make sure that you won't miss i,1
671385,118364,5/7/2011 11:27,42.19589 93.46107,#dontyoujusthateitwhen u kiss a chick and her cold sore pops and ooze on your lip,1
671483,118379,5/13/2011 15:01,42.1894 93.44749,we now have 3 former boy scouts trying to build the fire b4 the starter log gets here. I think the zippo fluid is cheating.,1
671488,118379,5/7/2011 18:00,42.22596 93.30849,it's sunny here now  with a bit of snow on the street. and colder than in Galway (-10 C now).,1
671541,118390,5/13/2011 15:11,42.17142 93.35682,Cough.. Cough.. There is. Lot of smoke in kamloops from barriere fire,1
671703,118417,5/10/2011 0:47,42.27904 93.24578,with that RT i'm going in my bed. I have such terrible headache o.o dream of white christmas  twitterworld &lt;3,1
671824,118449,5/9/2011 22:04,42.23864 93.35962,says 'When you arise this morning  think of what a precious privilege it is to be alive - to breathe  to think  to enjoy  to love.',1
671830,118449,4/30/2011 22:04,42.27461 93.3736,And the bus is so packed that I could hardly breathe.,1
672097,118495,5/15/2011 20:01,42.20444 93.3704,Holding my composure  but feeling breathless.,1
672136,118501,5/5/2011 14:34,42.27343 93.32646,Church in sweats  great counsel  great doctrine  time w family  great stories & best of all President Monson. #downtoearth #ldsconf #Mor,1
672183,118517,5/13/2011 21:34,42.25958 93.40435,Teaching Shannon to knit and she is teaching me how to crochet,1
672273,118532,5/16/2011 1:53,42.23569 93.35323,A Saturday afternoon tweet to all of you...I'm laying down with a bit of a headache but had an early start to my day  yay!,1
672531,118580,5/16/2011 17:37,42.2124 93.39996,I jus criedddd my eyes out . Probably gonna get my phone taken away later . I have the biggesst headachee . &i feeel like u cant breath,1
672552,118582,5/6/2011 2:11,42.16965 93.48703,Just realized there's a security tag on my sweatshirt...and I've been wearing it all day.,1
672949,118630,5/3/2011 16:26,42.17643 93.40914,OMG  please give me patience. Seriously  the stupidity of some is astonishing.  #truth #breath,1
673093,118664,5/13/2011 15:57,42.21447 93.36361,it is ridiculously cold. i need to hide in bed soon.,1
673439,118725,5/8/2011 17:46,42.19943 93.52897,This headache is trying me ooo  hmmmm,1
673505,118736,5/5/2011 22:40,42.29732 93.5046,watching Fluid (SSB) screencasts. UberView and 'Browsa Browsa' plugins are interesting.,1
673795,118812,5/2/2011 4:50,42.2699 93.27454,Your impossibly Fast and Strong  Your skin is pale white and ice cold  your eyes change colour,1
673814,118813,5/3/2011 16:43,42.21918 93.47984,Primary teaching is effing exhausting!,1
673863,118821,5/10/2011 12:09,42.23953 93.32567,My breathing is a bit more normal  but i'm still shaking,1
673881,118825,5/4/2011 12:45,42.19442 93.32527,why is it so cold out tonight?!?,1
674115,118868,5/11/2011 21:33,42.24041 93.35522,Good evening :&gt; My body is still aching!! =(,1
674158,118875,5/3/2011 13:56,42.23216 93.36681,Rocking a sweet remix of 'Breathe' in rehearsal now. Band is (mostly) joking  but I can pretend they're not. #fb,1
674223,118881,5/7/2011 11:46,42.1785 93.46786,My feet hurt and I have a headache. I got some good hours though!,1
674304,118896,5/2/2011 16:41,42.16434 93.42432,Yep just like that. Any who I'm flushed now. Twitter is a good ramble (:,1
674369,118907,5/8/2011 22:07,42.23039 93.3732,Dear Shirt.Woot.  All I wanted was a shirt with a giraffe breathing fire.  But you didn't deliver.  Ah well....,1
674576,118952,5/16/2011 22:11,42.18351 93.54894,I think I am going to get sick. a ice-cube shower mixed with a little freezing cold rain..yep its a combo for disaster alright #fluseaso,1
674803,119002,5/2/2011 20:22,42.24513 93.33006,#dontyoujusthateitwhen you get compared to someone you hate? ... (Cough) my stalker (cough),1
674833,119006,5/13/2011 19:58,42.19913 93.42672,WELL; Returning to Classrooms  and to Severe Headaches,1
674881,119013,5/15/2011 9:50,42.18233 93.37599,All you really need this time of year is a pair of shades  an ice cold beer  and a place to sit somewhere near the water &lt;3,1
674976,119023,5/15/2011 15:00,42.22508 93.55613,The final week for MAPD students. Friday's hand in is fast approaching. Looking forward to seeing the work.,1
675268,119068,5/14/2011 21:57,42.21181 93.39277,#dontyoujusthateitwhen youre about to take a shower and there's no hot water...especially when its a cold day,1
675317,119079,5/14/2011 17:12,42.23275 93.34204,Im not gonna be cold no more yeeeea  well in my room at least  finally got a heater aaaaa im so warm! :),1
675928,119175,5/4/2011 2:47,42.2239 93.37399,Former British Prime Minister Margaret Thatcher admitted to hospital with suspected flu - Sky News,1
675935,119175,5/3/2011 17:19,42.16641 93.21743,How to bare with the coldness there's no jacket if there is it's alright but my sleeve is short! Plus it's frigging cold!,1
675999,119184,5/5/2011 16:02,42.27727 93.33086,Episode where ash is teaching his swellow aerial ace,1
676047,119199,5/15/2011 19:48,42.21063 93.34324,theres two more lonely people who gave up the fight. you know my heart is aching  you dont have to break it.,1
676056,119199,5/6/2011 19:49,42.20562 93.33685,Awwh *sigh* deep breath--- this that is life!! Lol (mad poetic) #smhtho,1
676175,119229,5/14/2011 20:54,42.22272 93.36041,I hate this summer because it is HOT and HARD to breath!  PS: I like the words though xD,1
676599,119322,5/16/2011 19:19,42.21447 93.3684,Had a great (but cold) day in rutherford & cleveland counties. speaking to 9/12 group in kings mountain in a few mins.,1
676606,119323,5/9/2011 22:14,42.22361 93.34723,My summer is over tomorrow  considering coaching for cheering starts.  Good thing I love doing it!,1
676808,119365,5/9/2011 23:46,42.21122 93.39237,While recipes can vary slightly  the basic formula for cake is water  flour  sugar  and maybe some eggs. The rest is fluff.,1
676869,119379,5/7/2011 21:50,42.20415 93.37399,Is waching cribs very entertaning love it lol x,1
676873,119379,5/9/2011 21:50,42.23068 93.25417,#SharkWeek / #MadMen.... What is a boy to do??? One is all about cold hearted predators; the other is about sharks! (thank you PVR...),1
676898,119384,5/4/2011 14:40,42.23864 93.36041,Why I had a cup of coffee at 6 pm this evening is beyond me. Beyooooond. #insomnia,1
676976,119405,5/13/2011 3:46,42.21712 93.39676,Head cold is kicking my ass.,1
677071,119416,5/9/2011 17:56,42.20444 93.37479,#dontyoujusthateitwhen some body is in your face talkin and their breath stank  and u dont wanna tell em  so u just hold ur breath,1
